id,name,slug,headline,publisher_name,publisher_display_name,publisher_slug,course_type_id,category_name,category_slug,root_category_name,root_category_slug,level,environment,environment_name,avg_duration,points,language,locale,rating,enrolled,certified,liked,loved,disliked,active,enrollable,trending,visibility,responsive,contains_audio,contains_video,supported_in_mobile_app,softonic_ads_on,dfp_on,list_ranking,custom_list_ranking,published,cefr_score_description,courseImgUrl,outcomes,tags,categories_slugs,translations
6643,Child Sexual Exploitation: Support and Interventions,child-sexual-exploitation-support-and-interventions,This free online course offers strategies for suitably responding to abused children and providing assistance.,Alpha Academy,Alpha Academy,alpha-academy,1,Teaching & Academics,education,Teaching & Academics,education,3,personal_development_personal_improvement,Personal Development - Personal Improvement,1.5-3,50,en-GB,en,3,1235,523,45,43,2,1,1,0,1,1,0,1,1,0,0,467,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/6643/alison_courseware_intro_6643.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Indicate the signs and the impact of sexual abuse and human trafficking</li><li>Explain the procedure of abuse disclosure</li><li>Describe the various Child Sexual Exploitation (CSE) patterns</li><li>Summarise the different therapy programmes and outline their importance in supporting abused children</li><li>Discuss the record keeping and the management of child protection information</li><li>Distinguish the various counselling techniques for supporting a child dealing with distress</li><li>State the ways to set healthy boundaries and what to do if the limits are violated</li></ul>",counseling|social_work|trauma|safeguarding|child_protection,"[""education""]","[""en""]"
5010,Understanding Augmentative Alternative Communication,understanding-augmentative-alternative-communication,This free online course covers various alternative communication methods for those who are unable to speak effectively.,Achieve CE,Achieve CE,achieve-ce,1,Personal Development,personal-development,Personal Development,personal-development,1,personal_development_personal_improvement,Personal Development - Personal Improvement,1.5-3,50,en,en,3,3681,667,42,40,7,1,1,0,1,1,0,0,0,0,0,468,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5010/alison_courseware_intro_5010.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Define ‘augmentative alternative communication’ (AAC)</li>
<li>List the expectations of augmentative alternative communication intervention</li>
<li>Explain common AAC terminologies</li>
<li>Describe and rebut common misconceptions surrounding AAC</li>
<li>Discuss patterns of communication development and when AAC might be appropriate</li>
<li>Identify the components that make up an AAC system</li>
<li>Outline concerns and strategies to consider when selecting and implementing an AAC system</li>
<li>Recognize the role of the communication partner</li>
<li>Describe the process for creating functional goals for AAC users</li>
</ul>",communication_skills|special_education|special_needs|disability|sdg_10_reduced_inequality,"[""health"", ""personal_development""]","[""en""]"
2099,Advanced Diploma in Training of Trainers,diploma-in-training-of-trainers,Teaching is an art so take this free online ‘TOT’ diploma course to learn how to effectively develop human capital.,NPTEL,NPTEL,nptel,2,Teaching & Academics,education,Teaching & Academics,education,1,workplace_job_role_training,Workplace - Job Role Training,15-20,250,en,en,3,29485,2708,115,200,13,1,1,0,1,0,0,1,0,0,0,469,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2099/alison_courseware_intro_2099.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Establish the dimensions of a healthy workplace</li>
<li>Assess the need for a training and development programme</li>
<li>Design suitable lessons</li>
<li>Outline some areas and types of training</li>
<li>Discuss various teaching methods and techniques</li>
<li>Describe the dynamics of training groups</li>
<li>Conduct a cost-benefit analysis of a training programme</li>
<li>Discuss the key factors in the decision-making process</li>
<li>Identify the various decision-making styles</li>
</ul>",classroom_management,"[""education""]","[""en""]"
5028,Basics of Lean Six Sigma: Green Belt,basics-of-lean-six-sigma-green-belt,Discover all you need to know about Lean Six Sigma Green Belt fundamentals with this free online course.,Stone River eLearning,Stone River eLearning,Stone-River-eLearning,1,Business,business,Business,business,1,workplace_formal,Workplace - Formal,1.5-3,50,en,en,3,44329,7793,490,612,49,1,1,0,1,1,0,1,0,0,0,470,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5028/alison_courseware_intro_5028.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Solve problems through the DMAIC principles of Lean Six Sigma</li><li>Identify statistical concepts used in Lean Six Sigma projects</li><li>Explain how to manage and lead Lean Six Sigma projects successfully</li><li>Define the role and responsibilities of Lean Six Sigma Green Belt</li><li>Describe the design process of Lean Six Sigma</li><li>Outline how to use Lean Six Sigma principles to gain operational efficiency within an organization</li><li>Distinguish between Lean and Six Sigma principles</li></ul>",manufacturing|six_sigma|lean|lean_six_sigma|kanban|green_belt,"[""business"", ""management""]","[""en"", ""es""]"
5517,Education Leadership and Collaboration,education-leadership-and-collaboration,Learn how to work with others and become an effective educational leader in this free online school management course.,Alpha Academy,Alpha Academy,alpha-academy,1,Teaching & Academics,education,Teaching & Academics,education,2,workplace_formal,Workplace - Formal,1.5-3,50,en-GB,en,3,8944,1760,76,139,9,1,1,0,1,1,0,1,0,0,0,471,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5517/alison_courseware_intro_5517.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Discuss the education and career options available for young people older than sixteen years of age</li><li>List the duties of the school governing body, teachers and support staff</li><li>Explain how to communicate effectively with children</li><li>Describe the responsibilities of professionals who work with schools</li><li>Outline the types of schools and the education structure of the United Kingdom</li><li>Recall the characteristics of effective teamwork and collaboration</li><li>State the main points of confidentiality legislation regarding children's information</li><li>Outline school policies concerning pupils, parents, teachers, support staff and governors</li><li>Identify effective ways to be a positive role model for those around you</li></ul>",management|team_building|education|leadership_skills,"[""education"", ""management""]","[""en"", ""es""]"
1251,Diploma in Psychology,diploma-in-psychology-revised-2017,"Gain a greater understanding of the theory, behavior and ethical issues behind key concepts in psychology.",XSIQ,XSIQ,xsiq,2,Teaching & Academics,education,Teaching & Academics,education,1,academic_third_level,Academic - Third Level,6-10,250,en,en,3,265136,20288,624,2946,43,1,1,1,1,1,0,1,1,0,0,472,173,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1251/alison_courseware_intro_1251.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Discuss the differences between classical conditioning and operant conditioning</li><li>Define the terms related to sleep research</li><li>Discuss the different states of consciousness</li><li>Discuss perception and the characteristics of the visual sensory system</li><li>List the different factors influencing depth perception</li><li>Define conditions which affect sight in old age</li><li>Define terms associated with memory</li><li>Discuss research methodologies in relation to psychology</li><li>Define the correct way to reference different sources</li></ul>",science|psychology|psychotherapy|research_methods|clinical_psychology,"[""health"", ""education""]","[""en"", ""es""]"
2327,"Warehouse Management: Inventory, Stock and Supply Chains",warehouse-management-inventory-stock-and-supply-chains,Gain the skills required to be a successful warehouse manager with this free online warehouse management course.,CourseFlix,CourseFlix,courseflix,1,Business,business,Business,business,3,academic_third_level,Academic - Third Level,1.5-3,50,en,en,3,126492,31178,661,1485,38,1,1,0,1,1,0,0,1,0,0,473,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/2327/alison_courseware_intro_2327.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Discuss the basic inventory management and tracking methods</li><li>Define stock</li><li>Compare storage methods</li><li>List stock verification methods</li><li>Evaluate which warehouse reports are crucial to effective management</li><li>Describe warehouse layout, which allows for well-organised inventory</li><li>Analyze ways of reducing inventory costs</li><li>Explain the best practices for controlling stock movement within a warehouse</li><li>Describe how to choose warehouse management software</li><li>Recognize the potential use of robotics in warehouses</li><li>Identify how to optimise your supply chain</li><li>Evaluate troubleshooting tips and problem-solving techniques</li></ul>",management|e_commerce|warehouse_management,"[""business"", ""management""]","[""en"", ""es""]"
3426,Diploma in Cathodic Protection Engineering,diploma-in-cathodic-protection-engineering,Understand the principles of cathodic protection in the prevention and control of corrosion in this engineering course.,NPTEL,NPTEL,nptel,2,Engineering & Construction,engineering,Engineering & Construction,engineering,2,academic_third_level,Academic - Third Level,10-15,250,en,en,3,6224,557,30,63,3,1,1,0,1,1,0,1,0,0,0,474,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/3426/alison_courseware_intro_3426.jpg,"<p>After completing this course, you will be able to:</p><ul><li>Explain the forms of corrosion that occur on metallic structures</li><li>Categorize various forms of corrosion</li><li>Discuss the effects of microbes on electrochemical corrosion</li><li>Explain the governing relationship between currents and potentials in cathodic protection of engineering structures</li><li>List the advantages of coatings in cathodically protected structures</li><li>Indicate the problems encountered when using the impressed current cathodic protection</li><li>Compare the differences between anodic protection and cathodic protection of structures </li></ul>",engineering|chemical_engineering|structural_engineering|industrial_engineering,"[""engineering""]","[""en"", ""es""]"
5140,Mesotherapy for the Face and Lips Using Hyaluron Pen,mesotherapy-for-the-face-and-lips-using-hyaluron-pen,Master mesotherapy and learn to use the Hyaluron Pen for facial treatments in this free online cosmetology course.,Kristina Bagrova,Kristina Bagrova,kristina-bagrova,1,Personal Development,personal-development,Personal Development,personal-development,3,workplace_job_role_training,Workplace - Job Role Training,1.5-3,50,en,en,3,9917,1806,66,117,4,1,1,0,1,1,0,1,0,0,0,475,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5140/alison_courseware_intro_5140.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Outline the benefits of mesotherapy</li>
<li>Highlight the contraindications to ask your clients about before treatment</li>
<li>Identify the ingredients in the serum used for the skin and its unique benefits</li>
<li>List the tools required to carry out this face and lip procedure</li>
<li>Recall the steps taken to remove makeup and clean the skin before the treatment</li>
<li>Discuss the aftercare routine that clients need to know</li>
</ul>",beauty|skincare|cosmetics,"[""personal_development""]","[""en"", ""es""]"
1551,Diploma in Plumbing Studies,diploma-in-plumbing-studies-revised,Learn all you need to know about important plumbing processes and procedures with this free online plumbing course.,USAID,USAID,usaid,2,Engineering & Construction,engineering,Engineering & Construction,engineering,1,workplace_job_role_training,Workplace - Job Role Training,6-10,250,en,en,3,59137,3755,147,415,13,1,1,0,1,1,0,0,1,0,0,476,541,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1551/alison_courseware_intro_1551.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Recognize the importance of plumbing as a profession</li><li>Discuss the personal protective equipment and safety signs</li><li>Explain the advantages and disadvantages of different materials in plumbing</li><li>Describe tools for measuring and layout, levelling, cutting, drilling, assembling, and more</li><li>Summarize the history of plumbing</li><li>Outline the different diagrams that plumbers encounter</li></ul>",health_and_safety|plumbing|construction|handyman|plumbing_apprenticeships|adults,"[""engineering""]","[""en"", ""es""]"
7181,ISO 14067 - Managing the Carbon Footprint of Products,iso-14067-managing-the-carbon-footprint-of-products,This free online course explains the requirements for evaluating products' carbon footprints according to the ISO 14067.,Exoexcellence Consultants,Exoexcellence Consultants,exoexcellence-consultants,1,Teaching & Academics,education,Teaching & Academics,education,2,workplace_job_role_training,Workplace - Job Role Training,4-5,50,en-US,en,3,1776,426,38,65,4,1,1,0,1,1,0,1,0,0,0,477,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7181/alison_courseware_intro_7181.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Recognize the components across a product's life cycle</li>
<li>Describe the clauses of ISO 14067 that are required to define the goal and scope of the CFP study</li>
<li>Identify the standard's requirements to deal with specific GHG emissions</li>
<li>List the principles that underpin the ISO 14067 standard</li>
<li>Indicate the requirements for data, data quality, time boundary of data, life cycle inventory analysis, etc</li>
<li>Describe the strategy to refine the system boundary and allocate inputs and outputs</li>
<li>Explain the terms, such as carbon footprint and direct and indirect emissions</li>
<li>Outline the short- and long-term climate changes</li>
<li>Discuss the two main steps organizations can take to implement the ISO 14067 standard</li>
<li>State the importance of evaluating a product's carbon footprint</li>
</ul>",environmental_management|climate_change|iso|sustainability,"[""education""]","[""en""]"
1969,Digital Accessibility as a Business Practice,digital-accessibility-as-a-business-practice,"Learn about digital accessibility - what it is, who it's for and how to implement it successfully - in this free course.",BCcampus OpenEd,BCcampus OpenEd,bccampus-opened,1,Business,business,Business,business,1,academic_third_level,Academic - Third Level,1.5-3,50,en,en,3,5341,817,11,20,1,1,1,0,1,1,1,1,0,0,0,478,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1969/alison_courseware_intro_1969.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Identify digital accessibility issues for online businesses</li><li>Identify the knowledge and accessibility training requirements for various staff</li><li>Describe the required knowledge, skills and characteristics of an effective accessibility champion</li><li>Describe the use of different digital accessibility testing tools and services</li><li>Explain different ways you can approach a software vendor to have accessibility standards implemented</li><li>Outline the context and value of having an accessibility culture in your organization</li><li>List a range of business arguments for implementing digital accessibility</li><li>Describe the range of disabilities people with digital accessibility issues faced</li><li>Summarize the use of different techniques for spreading accessibility awareness throughout an organization</li></ul>",compliance|business_administration|it_management,"[""business""]","[""en""]"
7694,Understanding ISO 14001:2015 - Environmental Management Systems (EMS),understanding-iso-14001-2015-environmental-management-systems-ems,Learn the foundations and implementation of ISO 14001:2015 EMS and boost compliance with this free online course.,ISO Guide,ISO Guide,iso-guide,1,Management,management,Management,management,2,workplace_formal,Workplace - Formal,5-6,50,en-GB,en,3,359,55,8,13,,1,1,0,1,1,0,1,1,0,0,479,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/7694/alison_courseware_intro_7694.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Explain the global evolution of EMS and ISO 14001 adoption.</li><li>Describe key EMS terms, including environmental aspects and compliance obligations.</li><li>Identify documented info, significant aspects, and risks in EMS.</li><li>Outline EMS structural requirements and leadership responsibilities.</li><li>Illustrate how the PDCA cycle supports EMS implementation.</li><li>Evaluate climate change as a factor affecting EMS scope and objectives.</li><li>Apply environmental objectives to set targets and measurable outcomes.</li><li>Assess communication methods to boost awareness and stakeholder trust.</li><li>Plan emergency preparedness and structured response measures.</li><li>Distinguish performance indicators to guide data-driven decisions.</li><li>Review internal audits to verify EMS effectiveness and conformity.</li><li>Create corrective and preventive actions using root cause analysis.</li></ul>",compliance|environmental_management|iso|iso_14001|sustainability|sdg_11_sustainable_cities_and_communities,"[""management""]","[""en""]"
6390,Engaging in Grief and Loss Support,engaging-in-grief-and-loss-support,This free online course explains the fundamentals of the scope and stages of the counselling process as a career.,Mayfair College Ltd,Mayfair College Ltd,academy-for-health-and-fitness,1,Health,health,Health,health,3,workplace_formal,Workplace - Formal,3-4,50,en-GB,en,3,2922,671,62,88,2,1,1,0,1,1,0,0,0,0,0,480,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/6390/alison_courseware_intro_6390.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Summarise the process of grief therapy</li><li>Discuss the strategies that counsellors should follow in counselling sessions</li><li>Explain the various perspectives on loss that a counsellor should know</li><li>Describe  the moments when grief can begin</li><li>Relate the common symptoms of grief</li><li>Discuss the process of Intervening with a person who has experienced trauma</li></ul>",counseling|mental_health|grief_support,"[""health"", ""management""]","[""en"", ""es""]"
1794,Physical Education - Fitness Training Principles and Methods,physical-education-fitness-training-principles-and-methods-revised,"Learn about sports science,  effective methods and the principles of training programs in this free online course",XSIQ,XSIQ,xsiq,1,Teaching & Academics,education,Teaching & Academics,education,1,personal_development_activities_and_hobbies,Personal Development - Activities and Hobbies,1.5-3,50,en,en,3,23059,3825,81,244,8,1,1,0,1,1,0,1,0,0,0,481,443,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1794/alison_courseware_intro_1794.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Describe muscle architecture and muscle groups such as the motor unit, muscular force, muscle fibres, and joint actions</li><li>Explain the benefits of involvement in fitness activities</li><li>Relate heart rate to ATP-PC, and lactic acid to aerobic energy systems</li><li>Explain about food conversion for energy</li><li>Describe the four training principles: overload, specificity, reversibility and individual differences</li><li>Illustrate the importance of maximum volume of oxygen consumed by the body, acute responses, and glycogen restoration</li></ul>",science|fitness|education|physiology|physical_education|transition_year_moral_social_personal_development,"[""education""]","[""en""]"
5484,Coaching Health and Wellness,coaching-health-and-wellness,Learn how to help clients achieve their fitness goals with the coaching tips and techniques in this free online course.,Felix Harder,Felix Harder,felix-harder,1,Teaching & Academics,education,Teaching & Academics,education,2,personal_development_personal_improvement,Personal Development - Personal Improvement,1.5-3,50,en,en,3,15372,2366,109,200,9,1,1,0,1,1,0,1,0,0,0,482,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5484/alison_courseware_intro_5484.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Outline the roles and responsibilities of a health and wellness coach</li>
<li>Describe how diet can impact a person's health both negatively and positively</li>
<li>Explain the role of calories in maintaining a healthy body weight</li>
<li>Discuss the importance of the right food choices for a better life</li>
<li>List the most common types of diets that are being practised today</li>
<li>Describe the importance of the relationship between the client and the trainer</li>
<li>Explain the science behind a successful weight-loss or muscle-gain programme</li>
<li>Discuss the importance of cardio exercise in maintaining a healthy lifestyle</li>
<li>List the fundamentals of a resistance training programme</li>
<li>Analyse the importance of good habits and why they matter</li>
<li>Describe the crucial role that mental health plays in an individual's wellbeing</li>
</ul>",health_and_fitness|fitness|coaching|health|wellness|sleep|gym,"[""health"", ""personal_development"", ""education""]","[""en"", ""es""]"
1228,Supervision Skills – Managing Groups and Employee Interaction,supervision-skills-managing-groups-and-employee-interaction,Learn how to effectively manage common tricky situations in the workplace with this supervision skills course.,"Advance Learning - Management, Leadership & Strategy","Advance Learning - Management, Leadership & Strategy",advance-learning-management-leadership-strategy,1,Business,business,Business,business,1,workplace_job_role_training,Workplace - Job Role Training,3-4,50,en,en,3,78923,13671,175,260,10,1,1,0,1,1,0,0,1,0,0,483,45,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1228/alison_courseware_intro_1228.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Explain group dynamics and development</li><li>Explain how to organize effective teams</li><li>Describe how to build and maintain cohesive teams</li><li>List the four practical guidelines for planning change</li><li>Explain the transition curve</li><li>Describe tips for handling difficult behaviors in a meeting</li><li>Discuss how to prevent a grievance</li><li>Explain how to provide constructive feedback</li></ul>",management|supervision|communication_skills|conflict_management|small_business|bullying,"[""business"", ""management""]","[""en"", ""es""]"
5394,Introduction to Cross-Cultural Awareness,introduction-to-cross-cultural-awareness,Learn how to cross cultural barriers and build relationships with people different to you in this free online course.,Janets UK,Janets UK,janets-uk,1,Personal Development,personal-development,Personal Development,personal-development,2,workplace_formal,Workplace - Formal,1.5-3,50,en,en,2,11210,2999,258,161,37,1,1,0,1,1,0,1,0,0,0,484,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5394/alison_courseware_intro_5394.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Define the concept of ‘cross-culture awareness’</li>
<li>Explain how to overcome cross-cultural communication challenges</li>
<li>Outline the strategies used to build cultural competency in the workplace</li>
<li>Compare polychronic and monochronic awareness</li>
<li>Describe how to measure cultural intelligence</li>
<li>Explain how Geert Hofstede's Cultural Dimensions Theory helps us to understand different cultures</li>
<li>Discuss strategies for successfully building and managing multicultural teams</li>
</ul>",management|diversity|human_resource_management,"[""personal_development"", ""management""]","[""en"", ""es""]"
6842,Residential Childcare Leadership and Management,residential-childcare-leadership-and-management,"This free online course, explores the skills and knowledge required to become an effective residential childcare manager",Thames College,Thames College,thames-college,1,Personal Development,personal-development,Personal Development,personal-development,1,workplace_job_role_training,Workplace - Job Role Training,3-4,50,en-GB,en,3,2894,615,36,75,3,1,1,0,1,1,0,1,1,0,0,485,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/6842/alison_courseware_intro_6842.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Evaluate the role of leadership and management in residential childcare settings</li><li>Indicate ethical considerations, challenges and opportunities in the residential care sector</li><li>Recognise the role of effective communication for leadership within residential childcare settings</li><li>Apply the best strategies for building a cohesive team culture and addressing conflicts</li><li>Select ways to motivate staff in residential childcare environments</li><li>Recall effective behaviour management strategies to provide care and support to residential children</li><li>Analyse and apply suitable child development theories to influence children's holistic and emotional growth</li><li>Recognise signs of abuse and neglect to ensure the safety and well-being of children in residential childcare</li><li>Create appropriate reporting procedures and support mechanisms in residential childcare settings</li><li>Review health and safety regulations and other essential components of managing and leading residential childcare</li><li>Identify the importance of multidisciplinary </li></ul>",childcare|safeguarding|facility_management,"[""personal_development"", ""management""]","[""en"", ""es""]"
1626,Introduction to Change Management,introduction-to-change-management-revised,"Learn about key concepts and practices involved in organisational change - people, ideas and strategies.",Professional Academy,Professional Academy,saylor-academy,1,Business,business,Business,business,2,academic_third_level,Academic - Third Level,1.5-3,50,en,en,3,18016,4778,116,253,7,1,1,0,1,1,0,0,0,0,0,486,531,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1626/alison_courseware_intro_1626.jpg,"<p>After completing this course you will be able to:</p>
<ul>
<li>Define change management and summarize its basic elements</li>
<li>Discuss the phases of implementing change in an organization</li>
<li>Describe the importance of leadership throughout periods of organizational change</li>
<li>Explain the importance of communication skills throughout periods and phases of change</li>
<li>Describe the various forms of change that take place in organizations</li>
<li>Outline the evolution of change management during the course of the twentieth century</li>
<li>Explain the role that ""culture"" plays in change management</li>
<li>Discuss various approaches that can be used when attempting to implement change in an organization</li>
</ul>",management|change_management|small_business,"[""business"", ""management""]","[""en"", ""es""]"
5856,Autism Awareness and Inclusive Practices,autism-awareness-and-inclusive-practices,This mental health course discusses autism and the inclusive practices used to support people living with the disorder.,Learndrive Education,Learndrive Education,learndrive-education,1,Personal Development,personal-development,Personal Development,personal-development,2,academic_secondary,Academic - Secondary,1.5-3,50,en-GB,en,3,14182,3911,265,264,23,1,1,0,1,1,0,1,1,0,0,487,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/5856/alison_courseware_intro_5856.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Outline the challenges faced by people who have autism</li><li>Discuss the importance of inclusive practices in supporting individuals with autism</li><li>Recognise common signs and symptoms of autism in children and adults</li><li>Describe the diagnostic process and criteria used for autism assessment</li><li>List various communication strategies and techniques for effectively interacting with individuals on the autism spectrum</li><li>Summarise the challenges and strengths associated with cognitive styles and functions in autism</li><li>Evaluate the role of interventions and treatments in supporting individuals with autism</li><li>Recall the different types of autism</li><li>Describe autism spectrum disorder (ASD) and its characteristics</li><li>Identify specific behaviours and their underlying motives in individuals with autism</li><li>Discuss the impact of inclusive practices on the overall quality of life and outcomes for individuals with autism</li></ul>",psychology|mental_health|autism|social_skills|neurodiverse,"[""health"", ""personal_development""]","[""en"", ""es""]"
1225,Solar Energy - Solar Technology and Its Use Worldwide,solar-energy-solar-technology-and-its-use-worldwide,This free online course explains the use of solar technology to avoid the consequences of over-reliance on fossil fuels.,Advance Learning - Environmental Education,Advance Learning - Environmental Education,advance-learning-environmental-education,1,Engineering & Construction,engineering,Engineering & Construction,engineering,1,academic_third_level,Academic - Third Level,1.5-3,50,en,en,3,68041,14675,145,287,14,1,1,0,1,1,0,0,0,0,0,488,233,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1225/alison_courseware_intro_1225.jpg,"<p>By the end of this course, you will be able to:</p>
<ul>
<li>Identify the uses of solar energy</li>
<li>Describe photovoltaic and concentrated solar power systems </li>
<li>Discuss the domestic, commercial and industrial use of solar energy </li>
<li>Identify the world leaders in solar power</li>
<li>Lay out the potential consequences of failing to adopt renewable energy</li>
<li>Outline contemporary barriers to solar energy</li>
<li>Explain how to install a photovoltaic system</li>
<li>Break down how governments, action groups and communities can promote solar power</li>
</ul>",geography|renewable_energy|solar_energy|climate_change|sdg_7_affordable_and_clean_energy|sdg_13_climate_action,"[""engineering""]","[""en"", ""es""]"
1855,Human Resources in the Food Service and Hospitality Sector,human-resources-in-the-food-service-and-hospitality-sector,Learn about the key functions and roles of HR in the Food Service and Hospitality Sector with this free online course.,BCcampus OpenEd,BCcampus OpenEd,bccampus-opened,1,Business,business,Business,business,1,academic_third_level,Academic - Third Level,4-5,50,en,en,3,12252,2292,38,64,3,1,1,0,1,1,0,0,0,0,0,489,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/1855/alison_courseware_intro_1855.jpg,"<p>After completing this course you will be able to:</p>
<ul>
<li>Identify the importance of Human Resource Management (HRM) and the functions involved</li>
<li>Discuss staff recruitment issues commonly faced by HR managers today</li>
<li>Outline the importance of the job description to the advertisement and interview processes</li>
<li>Describe various recruitment options for finding suitable employees</li>
<li>Explain how to screen resum&eacute;s for suitable candidates and manage applications effectively</li>
<li>Demonstrate effective interview questions, techniques and approaches</li>
<li>Discuss protocols for conducting reference checks</li>
<li>Summarise the procedures involved in offering employment, including human rights concerns</li>
<li>Summarise the procedures for the effective orientation of new employees</li>
<li>Discuss the benefits of employee training for organisations and staff</li>
<li>Describe the procedures for effective employee performance evaluation</li>
</ul>",management|human_resources|restaurant_management|hospitality|human_resource_management|payroll|performance_management,"[""business"", ""management""]","[""en"", ""es""]"
6554,Fundamentals of HAZMAT Protection - Suits & Beyond,fundamentals-of-hazmat-protection-suits-and-beyond,"This course teaches the importance of hazmat protection, hazmat transportation and the classification of hazmat suits.",Exoexcellence Consultants,Exoexcellence Consultants,exoexcellence-consultants,1,Teaching & Academics,education,Teaching & Academics,education,3,personal_development_personal_improvement,Personal Development - Personal Improvement,1.5-3,50,en-US,en,4,1051,328,17,54,4,1,1,0,1,1,0,0,0,0,0,490,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/6554/alison_courseware_intro_6554.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Explain the concept of hazmat and the importance of hazmat protection</li><li>Identify the attributes of products belonging to each hazmat class</li><li>Describe the three ways used to transport hazardous materials</li><li>Indicate the main considerations in the transportation of chemical products</li><li>Define the benefits of using chemical trailers to transport hazardous materials</li><li>Discuss a plan of action to counter hazmat situations efficiently</li><li>Recognize the importance of a hazmat suit and the hazards against which it offers protection</li><li>List hazmat products into nine different classes</li><li>Indicate different requirements and regulations prevalent in the USA to ensure safety against hazmat hazards</li><li>Outline hazmat suits into the four levels as prescribed by the OSHA</li></ul>",health_and_safety|osha|ppe,"[""health"", ""education""]","[""en"", ""es""]"
3570,Leadership and Management in Organizations,leadership-and-management-in-organizations,This free online course will take your skills from good to exceptional by learning crucial leadership principles.,Professional Academy,Professional Academy,saylor-academy,1,Business,business,Business,business,1,academic_third_level,Academic - Third Level,6-10,50,en,en,3,11858,1874,76,134,10,1,1,0,1,1,0,0,1,0,0,491,1000000,True,Supplementary Courses,https://cdn01.alison-static.net/courses/3570/alison_courseware_intro_3570.jpg,"<p>By the end of this course, you will be able to:</p><ul><li>Recall what Organizational Behaviour (OB) is</li><li>Identify challenges and opportunities existing in OB</li><li>Distinguish between person–organization and person-job fit</li><li>Describe the link between values and individual behaviour</li><li>Discuss the influence of “self” in the process of perception</li><li>Explain the relevance of the trait approach in defining and promoting useful leadership development in the workplace</li><li>Define the meaning of power</li><li>Analyze the role of motivation in determining employee performance</li><li>Describe the stages of group development</li><li>Recall the communication process</li><li>Recognize the relationship between person-job fit and work behaviours</li><li>Explain the difference between informal and formal groups</li></ul>",business_communication|communication_skills|business_management|leadership_skills|organizational_behavior,"[""business"", ""management""]","[""en"", ""es""]"
